| epoch   1 | 249000/297209 batches | lr 9.193137e-05 | ms/batch 120.28 | loss  3.88 
| epoch   1 | 250000/297209 batches | lr 9.189761e-05 | ms/batch 120.04 | loss  3.88 
| epoch   1 | 251000/297209 batches | lr 9.186385e-05 | ms/batch 120.27 | loss  3.89 
| epoch   1 | 252000/297209 batches | lr 9.183009e-05 | ms/batch 120.08 | loss  3.88 
| epoch   1 | 253000/297209 batches | lr 9.179633e-05 | ms/batch 120.12 | loss  3.88 
| epoch   1 | 254000/297209 batches | lr 9.176257e-05 | ms/batch 121.47 | loss  3.88 
| epoch   1 | 255000/297209 batches | lr 9.172881e-05 | ms/batch 127.27 | loss  3.87 
| epoch   1 | 256000/297209 batches | lr 9.169505e-05 | ms/batch 127.47 | loss  3.87 
| epoch   1 | 257000/297209 batches | lr 9.166129e-05 | ms/batch 127.29 | loss  3.87 
| epoch   1 | 258000/297209 batches | lr 9.162753e-05 | ms/batch 127.53 | loss  3.87 
| epoch   1 | 259000/297209 batches | lr 9.159377e-05 | ms/batch 123.27 | loss  3.87 
| epoch   1 | 260000/297209 batches | lr 9.156001e-05 | ms/batch 119.92 | loss  3.87 
| epoch   1 | 261000/297209 batches | lr 9.152625e-05 | ms/batch 122.01 | loss  3.85 
| epoch   1 | 262000/297209 batches | lr 9.149249e-05 | ms/batch 127.22 | loss  3.86 
| epoch   1 | 263000/297209 batches | lr 9.145873e-05 | ms/batch 127.59 | loss  3.86 
| epoch   1 | 264000/297209 batches | lr 9.142497e-05 | ms/batch 127.23 | loss  3.86 
| epoch   1 | 265000/297209 batches | lr 9.139121e-05 | ms/batch 127.40 | loss  3.85 
| epoch   1 | 266000/297209 batches | lr 9.135745e-05 | ms/batch 127.33 | loss  3.86 
| epoch   1 | 267000/297209 batches | lr 9.132369e-05 | ms/batch 127.37 | loss  3.86 
| epoch   1 | 268000/297209 batches | lr 9.128993e-05 | ms/batch 127.45 | loss  3.86 
| epoch   1 | 269000/297209 batches | lr 9.125617e-05 | ms/batch 127.23 | loss  3.86 
| epoch   1 | 270000/297209 batches | lr 9.122241e-05 | ms/batch 127.58 | loss  3.85 
| epoch   1 | 271000/297209 batches | lr 9.118865e-05 | ms/batch 127.22 | loss  3.86 
| epoch   1 | 272000/297209 batches | lr 9.115489e-05 | ms/batch 127.31 | loss  3.84 
| epoch   1 | 273000/297209 batches | lr 9.112113e-05 | ms/batch 127.37 | loss  3.84 
| epoch   1 | 274000/297209 batches | lr 9.108737e-05 | ms/batch 127.35 | loss  3.84 
| epoch   1 | 275000/297209 batches | lr 9.105361e-05 | ms/batch 127.50 | loss  3.84 
| epoch   1 | 276000/297209 batches | lr 9.101985e-05 | ms/batch 127.23 | loss  3.84 
| epoch   1 | 277000/297209 batches | lr 9.098609e-05 | ms/batch 127.55 | loss  3.84 
| epoch   1 | 278000/297209 batches | lr 9.095233e-05 | ms/batch 127.22 | loss  3.83 
| epoch   1 | 279000/297209 batches | lr 9.091857e-05 | ms/batch 127.32 | loss  3.85 
| epoch   1 | 280000/297209 batches | lr 9.088481e-05 | ms/batch 127.35 | loss  3.84 
| epoch   1 | 281000/297209 batches | lr 9.085105e-05 | ms/batch 126.67 | loss  3.83 
| epoch   1 | 282000/297209 batches | lr 9.081729e-05 | ms/batch 120.15 | loss  3.83 
| epoch   1 | 283000/297209 batches | lr 9.078353e-05 | ms/batch 120.51 | loss  3.83 
| epoch   1 | 284000/297209 batches | lr 9.074977e-05 | ms/batch 127.53 | loss  3.83 
| epoch   1 | 285000/297209 batches | lr 9.071601e-05 | ms/batch 127.17 | loss  3.83 
